# TGList_YSF.txt downloaded from http://www.pistar.uk/downloads/TGList_YSF.txt
# Sourced from PiStar.UK Update Server
# Please report issues at https://www.facebook.com/groups/pistarusergroup/
# File updated on Friday 9th of December 2022
120868;FCS20868
120869;FCS20869
120870;FCS20870
120871;FCS20871
120872;FCS20872
120873;FCS20873
120874;FCS20874
120875;FCS20875
120876;FCS20876
120877;FCS20877
120878;FCS20878
120879;FCS20879
120880;FCS20880
120881;FCS20881
120882;FCS20882
120883;FCS20883
120884;FCS20884
120885;FCS20885
120886;FCS20886
120887;FCS20887
120888;FCS20888
120889;FCS20889
120890;FCS20890
120891;FCS20891
120892;FCS20892
120893;FCS20893
120894;FCS20894
120895;FCS20895
120896;FCS20896
120897;FCS20897
120898;FCS20898
120899;FCS20899
122200;FCS22200
122201;FCS22201
122202;FCS22202
122203;FCS22203
122204;FCS22204
122205;FCS22205
122206;FCS22206
122207;FCS22207
122208;FCS22208
122209;FCS22209
122210;FCS22210
122211;FCS22211
122212;FCS22212
122213;FCS22213
122214;FCS22214
122215;FCS22215
122216;FCS22216
122217;FCS22217
122218;FCS22218
122219;FCS22219
122220;FCS22220
122221;FCS22221
122222;FCS22222
122223;FCS22223
122224;FCS22224
122225;FCS22225
122226;FCS22226
122227;FCS22227
122228;FCS22228
122229;FCS22229
122230;FCS22230
122231;FCS22231
122232;FCS22232
122233;FCS22233
122234;FCS22234
122235;FCS22235
122236;FCS22236
122237;FCS22237
122238;FCS22238
122239;FCS22239
122240;FCS22240
122241;FCS22241
122242;FCS22242
122243;FCS22243
122244;FCS22244
122245;FCS22245
122246;FCS22246
122247;FCS22247
122248;FCS22248
122249;FCS22249
122250;FCS22250
122251;FCS22251
122252;FCS22252
122253;FCS22253
122254;FCS22254
122255;FCS22255
122256;FCS22256
122257;FCS22257
122258;FCS22258
122259;FCS22259
122260;FCS22260
122261;FCS22261
122262;FCS22262
122263;FCS22263
122264;FCS22264
122265;FCS22265
122266;FCS22266
122267;FCS22267
122268;FCS22268
122269;FCS22269
122270;FCS22270
122271;FCS22271
122272;FCS22272
122273;FCS22273
122274;FCS22274
122275;FCS22275
122276;FCS22276
122277;FCS22277
122278;FCS22278
122279;FCS22279
122280;FCS22280
122281;FCS22281
122282;FCS22282
122283;FCS22283
122284;FCS22284
122285;FCS22285
122286;FCS22286
122287;FCS22287
122288;FCS22288
122289;FCS22289
122290;FCS22290
122291;FCS22291
122292;FCS22292
122293;FCS22293
122294;FCS22294
122295;FCS22295
122296;FCS22296
122297;FCS22297
122298;FCS22298
122299;FCS22299
122400;FCS22400
122401;FCS22401
122402;FCS22402
122403;FCS22403
122404;FCS22404
122405;FCS22405
122406;FCS22406
122407;FCS22407
122408;FCS22408
122409;FCS22409
122410;FCS22410
122411;FCS22411
122412;FCS22412
122413;FCS22413
122414;FCS22414
122415;FCS22415
122416;FCS22416
122417;FCS22417
122418;FCS22418
122419;FCS22419
122420;FCS22420
122421;FCS22421
122422;FCS22422
122423;FCS22423
122424;FCS22424
122425;FCS22425
122426;FCS22426
122427;FCS22427
122428;FCS22428
122429;FCS22429
122430;FCS22430
122431;FCS22431
122432;FCS22432
122433;FCS22433
122434;FCS22434
122435;FCS22435
122436;FCS22436
122437;FCS22437
122438;FCS22438
122439;FCS22439
122440;FCS22440
122441;FCS22441
122442;FCS22442
122443;FCS22443
122444;FCS22444
122445;FCS22445
122446;FCS22446
122447;FCS22447
122448;FCS22448
122449;FCS22449
122450;FCS22450
122451;FCS22451
122452;FCS22452
122453;FCS22453
122454;FCS22454
122455;FCS22455
122456;FCS22456
122457;FCS22457
122458;FCS22458
122459;FCS22459
122460;FCS22460
122461;FCS22461
122462;FCS22462
122463;FCS22463
122464;FCS22464
122465;FCS22465
122466;FCS22466
122467;FCS22467
122468;FCS22468
122469;FCS22469
122470;FCS22470
122471;FCS22471
122472;FCS22472
122473;FCS22473
122474;FCS22474
122475;FCS22475
122476;FCS22476
122477;FCS22477
122478;FCS22478
122479;FCS22479
122480;FCS22480
122481;FCS22481
122482;FCS22482
122483;FCS22483
122484;FCS22484
122485;FCS22485
122486;FCS22486
122487;FCS22487
122488;FCS22488
122489;FCS22489
122490;FCS22490
122491;FCS22491
122492;FCS22492
122493;FCS22493
122494;FCS22494
122495;FCS22495
122496;FCS22496
122497;FCS22497
122498;FCS22498
122499;FCS22499
122600;FCS22600
122601;FCS22601
122602;FCS22602
122603;FCS22603
122604;FCS22604
122605;FCS22605
122606;FCS22606
122607;FCS22607
122608;FCS22608
122609;FCS22609
122610;FCS22610
122611;FCS22611
122612;FCS22612
122613;FCS22613
122614;FCS22614
122615;FCS22615
122616;FCS22616
122617;FCS22617
122618;FCS22618
122619;FCS22619
122620;FCS22620
122621;FCS22621
122622;FCS22622
122623;FCS22623
122624;FCS22624
122625;FCS22625
122626;FCS22626
122627;FCS22627
122628;FCS22628
122629;FCS22629
122630;FCS22630
122631;FCS22631
122632;FCS22632
122633;FCS22633
122634;FCS22634
122635;FCS22635
122636;FCS22636
122637;FCS22637
122638;FCS22638
122639;FCS22639
122640;FCS22640
122641;FCS22641
122642;FCS22642
122643;FCS22643
122644;FCS22644
122645;FCS22645
122646;FCS22646
122647;FCS22647
122648;FCS22648
122649;FCS22649
122650;FCS22650
122651;FCS22651
122652;FCS22652
122653;FCS22653
122654;FCS22654
122655;FCS22655
122656;FCS22656
122657;FCS22657
122658;FCS22658
122659;FCS22659
122660;FCS22660
122661;FCS22661
122662;FCS22662
122663;FCS22663
122664;FCS22664
122665;FCS22665
122666;FCS22666
122667;FCS22667
122668;FCS22668
122669;FCS22669
122670;FCS22670
122671;FCS22671
122672;FCS22672
122673;FCS22673
122674;FCS22674
122675;FCS22675
122676;FCS22676
122677;FCS22677
122678;FCS22678
122679;FCS22679
122680;FCS22680
122681;FCS22681
122682;FCS22682
122683;FCS22683
122684;FCS22684
122685;FCS22685
122686;FCS22686
122687;FCS22687
122688;FCS22688
122689;FCS22689
122690;FCS22690
122691;FCS22691
122692;FCS22692
122693;FCS22693
122694;FCS22694
122695;FCS22695
122696;FCS22696
122697;FCS22697
122698;FCS22698
122699;FCS22699
123200;FCS23200
123201;FCS23201
123202;FCS23202
123203;FCS23203
123204;FCS23204
123205;FCS23205
123206;FCS23206
123207;FCS23207
123208;FCS23208
123209;FCS23209
123210;FCS23210
123211;FCS23211
123212;FCS23212
123213;FCS23213
123214;FCS23214
123215;FCS23215
123216;FCS23216
123217;FCS23217
123218;FCS23218
123219;FCS23219
123220;FCS23220
123221;FCS23221
123222;FCS23222
123223;FCS23223
123224;FCS23224
123225;FCS23225
123226;FCS23226
123227;FCS23227
123228;FCS23228
123229;FCS23229
123230;FCS23230
123231;FCS23231
123232;FCS23232
123233;FCS23233
123234;FCS23234
123235;FCS23235
123236;FCS23236
123237;FCS23237
123238;FCS23238
123239;FCS23239
123240;FCS23240
123241;FCS23241
123242;FCS23242
123243;FCS23243
123244;FCS23244
123245;FCS23245
123246;FCS23246
123247;FCS23247
123248;FCS23248
123249;FCS23249
123250;FCS23250
123251;FCS23251
123252;FCS23252
123253;FCS23253
123254;FCS23254
123255;FCS23255
123256;FCS23256
123257;FCS23257
123258;FCS23258
123259;FCS23259
123260;FCS23260
123261;FCS23261
123262;FCS23262
123263;FCS23263
123264;FCS23264
123265;FCS23265
123266;FCS23266
123267;FCS23267
123268;FCS23268
123269;FCS23269
123270;FCS23270
123271;FCS23271
123272;FCS23272
123273;FCS23273
123274;FCS23274
123275;FCS23275
123276;FCS23276
123277;FCS23277
123278;FCS23278
123279;FCS23279
123280;FCS23280
123281;FCS23281
123282;FCS23282
123283;FCS23283
123284;FCS23284
123285;FCS23285
123286;FCS23286
123287;FCS23287
123288;FCS23288
123289;FCS23289
123290;FCS23290
123291;FCS23291
123292;FCS23292
123293;FCS23293
123294;FCS23294
123295;FCS23295
123296;FCS23296
123297;FCS23297
123298;FCS23298
123299;FCS23299
123500;FCS23500
123501;FCS23501
123502;FCS23502
123503;FCS23503
123504;FCS23504
123505;FCS23505
123506;FCS23506
123507;FCS23507
123508;FCS23508
123509;FCS23509
123510;FCS23510
123511;FCS23511
123512;FCS23512
123513;FCS23513
123514;FCS23514
123515;FCS23515
123516;FCS23516
123517;FCS23517
123518;FCS23518
123519;FCS23519
123520;FCS23520
123521;FCS23521
123522;FCS23522
123523;FCS23523
123524;FCS23524
123525;FCS23525
123526;FCS23526
123527;FCS23527
123528;FCS23528
123529;FCS23529
123530;FCS23530
123531;FCS23531
123532;FCS23532
123533;FCS23533
123534;FCS23534
123535;FCS23535
123536;FCS23536
123537;FCS23537
123538;FCS23538
123539;FCS23539
123540;FCS23540
123541;FCS23541
123542;FCS23542
123543;FCS23543
123544;FCS23544
123545;FCS23545
123546;FCS23546
123547;FCS23547
123548;FCS23548
123549;FCS23549
123550;FCS23550
123551;FCS23551
123552;FCS23552
123553;FCS23553
123554;FCS23554
123555;FCS23555
123556;FCS23556
123557;FCS23557
123558;FCS23558
123559;FCS23559
123560;FCS23560
123561;FCS23561
123562;FCS23562
123563;FCS23563
123564;FCS23564
123565;FCS23565
123566;FCS23566
123567;FCS23567
123568;FCS23568
123569;FCS23569
123570;FCS23570
123571;FCS23571
123572;FCS23572
123573;FCS23573
123574;FCS23574
123575;FCS23575
123576;FCS23576
123577;FCS23577
123578;FCS23578
123579;FCS23579
123580;FCS23580
123581;FCS23581
123582;FCS23582
123583;FCS23583
123584;FCS23584
123585;FCS23585
123586;FCS23586
123587;FCS23587
123588;FCS23588
123589;FCS23589
123590;FCS23590
123591;FCS23591
123592;FCS23592
123593;FCS23593
123594;FCS23594
123595;FCS23595
123596;FCS23596
123597;FCS23597
123598;FCS23598
123599;FCS23599
125900;FCS25900
125901;FCS25901
125902;FCS25902
125903;FCS25903
125904;FCS25904
125905;FCS25905
125906;FCS25906
125907;FCS25907
125908;FCS25908
125909;FCS25909
125910;FCS25910
125911;FCS25911
125912;FCS25912
125913;FCS25913
125914;FCS25914
125915;FCS25915
125916;FCS25916
125917;FCS25917
125918;FCS25918
125919;FCS25919
125920;FCS25920
125921;FCS25921
125922;FCS25922
125923;FCS25923
125924;FCS25924
125925;FCS25925
125926;FCS25926
125927;FCS25927
125928;FCS25928
125929;FCS25929
125930;FCS25930
125931;FCS25931
125932;FCS25932
125933;FCS25933
125934;FCS25934
125935;FCS25935
125936;FCS25936
125937;FCS25937
125938;FCS25938
125939;FCS25939
125940;FCS25940
125941;FCS25941
125942;FCS25942
125943;FCS25943
125944;FCS25944
125945;FCS25945
125946;FCS25946
125947;FCS25947
125948;FCS25948
125949;FCS25949
125950;FCS25950
125951;FCS25951
125952;FCS25952
125953;FCS25953
125954;FCS25954
125955;FCS25955
125956;FCS25956
125957;FCS25957
125958;FCS25958
125959;FCS25959
125960;FCS25960
125961;FCS25961
125962;FCS25962
125963;FCS25963
125964;FCS25964
125965;FCS25965
125966;FCS25966
125967;FCS25967
125968;FCS25968
125969;FCS25969
125970;FCS25970
125971;FCS25971
125972;FCS25972
125973;FCS25973
125974;FCS25974
125975;FCS25975
125976;FCS25976
125977;FCS25977
125978;FCS25978
125979;FCS25979
125980;FCS25980
125981;FCS25981
125982;FCS25982
125983;FCS25983
125984;FCS25984
125985;FCS25985
125986;FCS25986
125987;FCS25987
125988;FCS25988
125989;FCS25989
125990;FCS25990
125991;FCS25991
125992;FCS25992
125993;FCS25993
125994;FCS25994
125995;FCS25995
125996;FCS25996
125997;FCS25997
125998;FCS25998
125999;FCS25999
126000;FCS26000
126001;FCS26001
126002;FCS26002
126003;FCS26003
126004;FCS26004
126005;FCS26005
126006;FCS26006
126007;FCS26007
126008;FCS26008
126009;FCS26009
126010;FCS26010
126011;FCS26011
126012;FCS26012
126013;FCS26013
126014;FCS26014
126015;FCS26015
126016;FCS26016
126017;FCS26017
126018;FCS26018
126019;FCS26019
126020;FCS26020
126021;FCS26021
126022;FCS26022
126023;FCS26023
126024;FCS26024
126025;FCS26025
126026;FCS26026
126027;FCS26027
126028;FCS26028
126029;FCS26029
126030;FCS26030
126031;FCS26031
126032;FCS26032
126033;FCS26033
126034;FCS26034
126035;FCS26035
126036;FCS26036
126037;FCS26037
126038;FCS26038
126039;FCS26039
126040;FCS26040
126041;FCS26041
126042;FCS26042
126043;FCS26043
126044;FCS26044
126045;FCS26045
126046;FCS26046
126047;FCS26047
126048;FCS26048
126049;FCS26049
126050;FCS26050
126051;FCS26051
126052;FCS26052
126053;FCS26053
126054;FCS26054
126055;FCS26055
126056;FCS26056
126057;FCS26057
126058;FCS26058
126059;FCS26059
126060;FCS26060
126061;FCS26061
126062;FCS26062
126063;FCS26063
126064;FCS26064
126065;FCS26065
126066;FCS26066
126067;FCS26067
126068;FCS26068
126069;FCS26069
126070;FCS26070
126071;FCS26071
126072;FCS26072
126073;FCS26073
126074;FCS26074
126075;FCS26075
126076;FCS26076
126077;FCS26077
126078;FCS26078
126079;FCS26079
126080;FCS26080
126081;FCS26081
126082;FCS26082
126083;FCS26083
126084;FCS26084
126085;FCS26085
126086;FCS26086
126087;FCS26087
126088;FCS26088
126089;FCS26089
126090;FCS26090
126091;FCS26091
126092;FCS26092
126093;FCS26093
126094;FCS26094
126095;FCS26095
126096;FCS26096
126097;FCS26097
126098;FCS26098
126099;FCS26099
126200;FCS26200
126201;FCS26201
126202;FCS26202
126203;FCS26203
126204;FCS26204
126205;FCS26205
126206;FCS26206
126207;FCS26207
126208;FCS26208
126209;FCS26209
126210;FCS26210
126211;FCS26211
126212;FCS26212
126213;FCS26213
126214;FCS26214
126215;FCS26215
126216;FCS26216
126217;FCS26217
126218;FCS26218
126219;FCS26219
126220;FCS26220
126221;FCS26221
126222;FCS26222
126223;FCS26223
126224;FCS26224
126225;FCS26225
126226;FCS26226
126227;FCS26227
126228;FCS26228
126229;FCS26229
126230;FCS26230
126231;FCS26231
126232;FCS26232
126233;FCS26233
126234;FCS26234
126235;FCS26235
126236;FCS26236
126237;FCS26237
126238;FCS26238
126239;FCS26239
126240;FCS26240
126241;FCS26241
126242;FCS26242
126243;FCS26243
126244;FCS26244
126245;FCS26245
126246;FCS26246
126247;FCS26247
126248;FCS26248
126249;FCS26249
126250;FCS26250
126251;FCS26251
126252;FCS26252
126253;FCS26253
126254;FCS26254
126255;FCS26255
126256;FCS26256
126257;FCS26257
126258;FCS26258
126259;FCS26259
126260;FCS26260
126261;FCS26261
126262;FCS26262
126263;FCS26263
126264;FCS26264
126265;FCS26265
126266;FCS26266
126267;FCS26267
126268;FCS26268
126269;FCS26269
126270;FCS26270
126271;FCS26271
126272;FCS26272
126273;FCS26273
126274;FCS26274
126275;FCS26275
126276;FCS26276
126277;FCS26277
126278;FCS26278
126279;FCS26279
126280;FCS26280
126281;FCS26281
126282;FCS26282
126283;FCS26283
126284;FCS26284
126285;FCS26285
126286;FCS26286
126287;FCS26287
126288;FCS26288
126289;FCS26289
126290;FCS26290
126291;FCS26291
126292;FCS26292
126293;FCS26293
126294;FCS26294
126295;FCS26295
126296;FCS26296
126297;FCS26297
126298;FCS26298
126299;FCS26299
126800;FCS26800
126801;FCS26801
126802;FCS26802
126803;FCS26803
126804;FCS26804
126805;FCS26805
126806;FCS26806
126807;FCS26807
126808;FCS26808
126809;FCS26809
126810;FCS26810
126811;FCS26811
126812;FCS26812
126813;FCS26813
126814;FCS26814
126815;FCS26815
126816;FCS26816
126817;FCS26817
126818;FCS26818
126819;FCS26819
126820;FCS26820
126821;FCS26821
126822;FCS26822
126823;FCS26823
126824;FCS26824
126825;FCS26825
126826;FCS26826
126827;FCS26827
126828;FCS26828
126829;FCS26829
126830;FCS26830
126831;FCS26831
126832;FCS26832
126833;FCS26833
126834;FCS26834
126835;FCS26835
126836;FCS26836
126837;FCS26837
126838;FCS26838
126839;FCS26839
126840;FCS26840
126841;FCS26841
126842;FCS26842
126843;FCS26843
126844;FCS26844
126845;FCS26845
126846;FCS26846
126847;FCS26847
126848;FCS26848
126849;FCS26849
126850;FCS26850
126851;FCS26851
126852;FCS26852
126853;FCS26853
126854;FCS26854
126855;FCS26855
126856;FCS26856
126857;FCS26857
126858;FCS26858
126859;FCS26859
126860;FCS26860
126861;FCS26861
126862;FCS26862
126863;FCS26863
126864;FCS26864
126865;FCS26865
126866;FCS26866
126867;FCS26867
126868;FCS26868
126869;FCS26869
126870;FCS26870
126871;FCS26871
126872;FCS26872
126873;FCS26873
126874;FCS26874
126875;FCS26875
126876;FCS26876
126877;FCS26877
126878;FCS26878
126879;FCS26879
126880;FCS26880
126881;FCS26881
126882;FCS26882
126883;FCS26883
126884;FCS26884
126885;FCS26885
126886;FCS26886
126887;FCS26887
126888;FCS26888
126889;FCS26889
126890;FCS26890
126891;FCS26891
126892;FCS26892
126893;FCS26893
126894;FCS26894
126895;FCS26895
126896;FCS26896
126897;FCS26897
126898;FCS26898
126899;FCS26899
128400;FCS28400
128401;FCS28401
128402;FCS28402
128403;FCS28403
128404;FCS28404
128405;FCS28405
128406;FCS28406
128407;FCS28407
128408;FCS28408
128409;FCS28409
128410;FCS28410
128411;FCS28411
128412;FCS28412
128413;FCS28413
128414;FCS28414
128415;FCS28415
128416;FCS28416
128417;FCS28417
128418;FCS28418
128419;FCS28419
128420;FCS28420
128421;FCS28421
128422;FCS28422
128423;FCS28423
128424;FCS28424
128425;FCS28425
128426;FCS28426
128427;FCS28427
128428;FCS28428
128429;FCS28429
128430;FCS28430
128431;FCS28431
128432;FCS28432
128433;FCS28433
128434;FCS28434
128435;FCS28435
128436;FCS28436
128437;FCS28437
128438;FCS28438
128439;FCS28439
128440;FCS28440
128441;FCS28441
128442;FCS28442
128443;FCS28443
128444;FCS28444
128445;FCS28445
128446;FCS28446
128447;FCS28447
128448;FCS28448
128449;FCS28449
128450;FCS28450
128451;FCS28451
128452;FCS28452
128453;FCS28453
128454;FCS28454
128455;FCS28455
128456;FCS28456
128457;FCS28457
128458;FCS28458
128459;FCS28459
128460;FCS28460
128461;FCS28461
128462;FCS28462
128463;FCS28463
128464;FCS28464
128465;FCS28465
128466;FCS28466
128467;FCS28467
128468;FCS28468
128469;FCS28469
128470;FCS28470
128471;FCS28471
128472;FCS28472
128473;FCS28473
128474;FCS28474
128475;FCS28475
128476;FCS28476
128477;FCS28477
128478;FCS28478
128479;FCS28479
128480;FCS28480
128481;FCS28481
128482;FCS28482
128483;FCS28483
128484;FCS28484
128485;FCS28485
128486;FCS28486
128487;FCS28487
128488;FCS28488
128489;FCS28489
128490;FCS28490
128491;FCS28491
128492;FCS28492
128493;FCS28493
128494;FCS28494
128495;FCS28495
128496;FCS28496
128497;FCS28497
128498;FCS28498
128499;FCS28499
131000;FCS31000
131001;FCS31001
131002;FCS31002
131003;FCS31003
131004;FCS31004
131005;FCS31005
131006;FCS31006
131007;FCS31007
131008;FCS31008
131009;FCS31009
131010;FCS31010
131011;FCS31011
131012;FCS31012
131013;FCS31013
131014;FCS31014
131015;FCS31015
131016;FCS31016
131017;FCS31017
131018;FCS31018
131019;FCS31019
131020;FCS31020
131021;FCS31021
131022;FCS31022
131023;FCS31023
131024;FCS31024
131025;FCS31025
131026;FCS31026
131027;FCS31027
131028;FCS31028
131029;FCS31029
131030;FCS31030
131031;FCS31031
131032;FCS31032
131033;FCS31033
131034;FCS31034
131035;FCS31035
131036;FCS31036
131037;FCS31037
131038;FCS31038
131039;FCS31039
131040;FCS31040
131041;FCS31041
131042;FCS31042
131043;FCS31043
131044;FCS31044
131045;FCS31045
131046;FCS31046
131047;FCS31047
131048;FCS31048
131049;FCS31049
131050;FCS31050
131051;FCS31051
131052;FCS31052
131053;FCS31053
131054;FCS31054
131055;FCS31055
131056;FCS31056
131057;FCS31057
131058;FCS31058
131059;FCS31059
131060;FCS31060
131061;FCS31061
131062;FCS31062
131063;FCS31063
131064;FCS31064
131065;FCS31065
131066;FCS31066
131067;FCS31067
131068;FCS31068
131069;FCS31069
131070;FCS31070
131071;FCS31071
131072;FCS31072
131073;FCS31073
131074;FCS31074
131075;FCS31075
131076;FCS31076
131077;FCS31077
131078;FCS31078
131079;FCS31079
131080;FCS31080
131081;FCS31081
131082;FCS31082
131083;FCS31083
131084;FCS31084
131085;FCS31085
131086;FCS31086
131087;FCS31087
131088;FCS31088
131089;FCS31089
131090;FCS31090
131091;FCS31091
131092;FCS31092
131093;FCS31093
131094;FCS31094
131095;FCS31095
131096;FCS31096
131097;FCS31097
131098;FCS31098
131099;FCS31099
131100;FCS31100
131101;FCS31101
131102;FCS31102
131103;FCS31103
131104;FCS31104
131105;FCS31105
131106;FCS31106
131107;FCS31107
131108;FCS31108
131109;FCS31109
131110;FCS31110
131111;FCS31111
131112;FCS31112
131113;FCS31113
131114;FCS31114
131115;FCS31115
131116;FCS31116
131117;FCS31117
131118;FCS31118
131119;FCS31119
131120;FCS31120
131121;FCS31121
131122;FCS31122
131123;FCS31123
131124;FCS31124
131125;FCS31125
131126;FCS31126
131127;FCS31127
131128;FCS31128
131129;FCS31129
131130;FCS31130
131131;FCS31131
131132;FCS31132
131133;FCS31133
131134;FCS31134
131135;FCS31135
131136;FCS31136
131137;FCS31137
131138;FCS31138
131139;FCS31139
131140;FCS31140
131141;FCS31141
131142;FCS31142
131143;FCS31143
131144;FCS31144
131145;FCS31145
131146;FCS31146
131147;FCS31147
131148;FCS31148
131149;FCS31149
131150;FCS31150
131151;FCS31151
131152;FCS31152
131153;FCS31153
131154;FCS31154
131155;FCS31155
131156;FCS31156
131157;FCS31157
131158;FCS31158
131159;FCS31159
131160;FCS31160
131161;FCS31161
131162;FCS31162
131163;FCS31163
131164;FCS31164
131165;FCS31165
131166;FCS31166
131167;FCS31167
131168;FCS31168
131169;FCS31169
131170;FCS31170
131171;FCS31171
131172;FCS31172
131173;FCS31173
131174;FCS31174
131175;FCS31175
131176;FCS31176
131177;FCS31177
131178;FCS31178
131179;FCS31179
131180;FCS31180
131181;FCS31181
131182;FCS31182
131183;FCS31183
131184;FCS31184
131185;FCS31185
131186;FCS31186
131187;FCS31187
131188;FCS31188
131189;FCS31189
131190;FCS31190
131191;FCS31191
131192;FCS31192
131193;FCS31193
131194;FCS31194
131195;FCS31195
131196;FCS31196
131197;FCS31197
131198;FCS31198
131199;FCS31199
133400;FCS33400
133401;FCS33401
133402;FCS33402
133403;FCS33403
133404;FCS33404
133405;FCS33405
133406;FCS33406
133407;FCS33407
133408;FCS33408
133409;FCS33409
133410;FCS33410
133411;FCS33411
133412;FCS33412
133413;FCS33413
133414;FCS33414
133415;FCS33415
133416;FCS33416
133417;FCS33417
133418;FCS33418
133419;FCS33419
133420;FCS33420
133421;FCS33421
133422;FCS33422
133423;FCS33423
133424;FCS33424
133425;FCS33425
133426;FCS33426
133427;FCS33427
133428;FCS33428
133429;FCS33429
133430;FCS33430
133431;FCS33431
133432;FCS33432
133433;FCS33433
133434;FCS33434
133435;FCS33435
133436;FCS33436
133437;FCS33437
133438;FCS33438
133439;FCS33439
133440;FCS33440
133441;FCS33441
133442;FCS33442
133443;FCS33443
133444;FCS33444
133445;FCS33445
133446;FCS33446
133447;FCS33447
133448;FCS33448
133449;FCS33449
133450;FCS33450
133451;FCS33451
133452;FCS33452
133453;FCS33453
133454;FCS33454
133455;FCS33455
133456;FCS33456
133457;FCS33457
133458;FCS33458
133459;FCS33459
133460;FCS33460
133461;FCS33461
133462;FCS33462
133463;FCS33463
133464;FCS33464
133465;FCS33465
133466;FCS33466
133467;FCS33467
133468;FCS33468
133469;FCS33469
133470;FCS33470
133471;FCS33471
133472;FCS33472
133473;FCS33473
133474;FCS33474
133475;FCS33475
133476;FCS33476
133477;FCS33477
133478;FCS33478
133479;FCS33479
133480;FCS33480
133481;FCS33481
133482;FCS33482
133483;FCS33483
133484;FCS33484
133485;FCS33485
133486;FCS33486
133487;FCS33487
133488;FCS33488
133489;FCS33489
133490;FCS33490
133491;FCS33491
133492;FCS33492
133493;FCS33493
133494;FCS33494
133495;FCS33495
133496;FCS33496
133497;FCS33497
133498;FCS33498
133499;FCS33499
145000;FCS45000
145001;FCS45001
145002;FCS45002
145003;FCS45003
145004;FCS45004
145005;FCS45005
145006;FCS45006
145007;FCS45007
145008;FCS45008
145009;FCS45009
145010;FCS45010
145011;FCS45011
145012;FCS45012
145013;FCS45013
145014;FCS45014
145015;FCS45015
145016;FCS45016
145017;FCS45017
145018;FCS45018
145019;FCS45019
145020;FCS45020
145021;FCS45021
145022;FCS45022
145023;FCS45023
145024;FCS45024
145025;FCS45025
145026;FCS45026
145027;FCS45027
145028;FCS45028
145029;FCS45029
145030;FCS45030
145031;FCS45031
145032;FCS45032
145033;FCS45033
145034;FCS45034
145035;FCS45035
145036;FCS45036
145037;FCS45037
145038;FCS45038
145039;FCS45039
145040;FCS45040
145041;FCS45041
145042;FCS45042
145043;FCS45043
145044;FCS45044
145045;FCS45045
145046;FCS45046
145047;FCS45047
145048;FCS45048
145049;FCS45049
145050;FCS45050
145051;FCS45051
145052;FCS45052
145053;FCS45053
145054;FCS45054
145055;FCS45055
145056;FCS45056
145057;FCS45057
145058;FCS45058
145059;FCS45059
145060;FCS45060
145061;FCS45061
145062;FCS45062
145063;FCS45063
145064;FCS45064
145065;FCS45065
145066;FCS45066
145067;FCS45067
145068;FCS45068
145069;FCS45069
145070;FCS45070
145071;FCS45071
145072;FCS45072
145073;FCS45073
145074;FCS45074
145075;FCS45075
145076;FCS45076
145077;FCS45077
145078;FCS45078
145079;FCS45079
145080;FCS45080
145081;FCS45081
145082;FCS45082
145083;FCS45083
145084;FCS45084
145085;FCS45085
145086;FCS45086
145087;FCS45087
145088;FCS45088
145089;FCS45089
145090;FCS45090
145091;FCS45091
145092;FCS45092
145093;FCS45093
145094;FCS45094
145095;FCS45095
145096;FCS45096
145097;FCS45097
145098;FCS45098
145099;FCS45099
150500;FCS50500
150501;FCS50501
150502;FCS50502
150503;FCS50503
150504;FCS50504
150505;FCS50505
150506;FCS50506
150507;FCS50507
150508;FCS50508
150509;FCS50509
150510;FCS50510
150511;FCS50511
150512;FCS50512
150513;FCS50513
150514;FCS50514
150515;FCS50515
150516;FCS50516
150517;FCS50517
150518;FCS50518
150519;FCS50519
150520;FCS50520
150521;FCS50521
150522;FCS50522
150523;FCS50523
150524;FCS50524
150525;FCS50525
150526;FCS50526
150527;FCS50527
150528;FCS50528
150529;FCS50529
150530;FCS50530
150531;FCS50531
150532;FCS50532
150533;FCS50533
150534;FCS50534
150535;FCS50535
150536;FCS50536
150537;FCS50537
150538;FCS50538
150539;FCS50539
150540;FCS50540
150541;FCS50541
150542;FCS50542
150543;FCS50543
150544;FCS50544
150545;FCS50545
150546;FCS50546
150547;FCS50547
150548;FCS50548
150549;FCS50549
150550;FCS50550
150551;FCS50551
150552;FCS50552
150553;FCS50553
150554;FCS50554
150555;FCS50555
150556;FCS50556
150557;FCS50557
150558;FCS50558
150559;FCS50559
150560;FCS50560
150561;FCS50561
150562;FCS50562
150563;FCS50563
150564;FCS50564
150565;FCS50565
150566;FCS50566
150567;FCS50567
150568;FCS50568
150569;FCS50569
150570;FCS50570
150571;FCS50571
150572;FCS50572
150573;FCS50573
150574;FCS50574
150575;FCS50575
150576;FCS50576
150577;FCS50577
150578;FCS50578
150579;FCS50579
150580;FCS50580
150581;FCS50581
150582;FCS50582
150583;FCS50583
150584;FCS50584
150585;FCS50585
150586;FCS50586
150587;FCS50587
150588;FCS50588
150589;FCS50589
150590;FCS50590
150591;FCS50591
150592;FCS50592
150593;FCS50593
150594;FCS50594
150595;FCS50595
150596;FCS50596
150597;FCS50597
150598;FCS50598
150599;FCS50599
153000;FCS53000
153001;FCS53001
153002;FCS53002
153003;FCS53003
153004;FCS53004
153005;FCS53005
153006;FCS53006
153007;FCS53007
153008;FCS53008
153009;FCS53009
153010;FCS53010
